@relation database_class_mean_unknown

@attribute startHour numeric
@attribute startWeekday numeric
@attribute duration numeric
@attribute cCount numeric
@attribute cMinPrice numeric
@attribute cMaxPrice numeric
@attribute cSumPrice numeric
@attribute bCount numeric
@attribute bMinPrice numeric
@attribute bMaxPrice numeric
@attribute bSumPrice numeric
@attribute bStep numeric
@attribute onlineStatus {y,desconhecido,n}
@attribute availability {'completely orderable','completely not orderable',desconhecido,'mainly orderable',mixed,'completely not determinable','mainly not orderable','mainly not determinable'}
@attribute maxVal numeric
@attribute customerScore numeric
@attribute accountLifetime numeric
@attribute payments numeric
@attribute age numeric
@attribute lastOrder numeric
@attribute rCount numeric
@attribute bMinPriceVariance numeric
@attribute bMaxPriceVariance numeric
@attribute bMeanVariance numeric
@attribute cMeanVariance numeric
@attribute order {y,n}

@data
23,7,3179.963,43,3,40,619.77,6,12.99,29.99,122.94,3.118534,y,'completely orderable',1000,80,146,6,36,30,1,55.061728,55.061728,55.061728,55.061728,y
23,7,60.998,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,14.613,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,181.724,4,15,15,60,1,15,15,15,5,y,'completely orderable',300,564,101,10,37,140,0,0,0,0,0,y
23,7,10.841,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,673.999,5,12.99,799,1583.98,1,12.99,12.99,12.99,3,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,9.034,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,1479.939,52,1,29.99,660.15,8,3.99,29.99,136.92,5,y,'completely orderable',4500,575,325,14,49,19,1,2.556213,2.556213,2.556213,2.556213,y
23,7,1360.15,14,10.99,299.99,2240.89,1,199.99,199.99,199.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,35.775,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,3635.546,17,39.99,199.99,1579.91,1,189.99,189.99,189.99,5,y,'completely orderable',0,0,0,0,43,22,0,0,0,0,0,y
23,7,0,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1350.208,83,12.95,69.99,1312.21,9,12.95,69.99,300.83,5,y,'completely orderable',4100,536,216,25,43,14,1,0,0,0,0,y
23,7,226.787,48,7,99.99,1023.19,1,7,7,7,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,11919.147,45,24.99,63.99,1033.95,6,24.99,39.99,189.81,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
23,7,189.049,3,39.99,39.99,79.98,1,39.99,39.99,39.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,420.019,4,79.99,79.99,319.96,4,79.99,79.99,319.96,3.118534,desconhecido,desconhecido,300,512,116,14,38,10,1,0,0,0,0,n
23,7,214.813,3,14.99,14.99,29.98,1,14.99,14.99,14.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,3390.808,11,34.99,39.95,389.85,1,34.99,34.99,34.99,3.118534,y,'completely orderable',1000,494,72,3,27,61,0,0,0,0,0,y
23,7,17021.707,131,3,99.9,3263.06,21,3.99,99.9,531.54,3.118534,y,'completely orderable',700,541,82,3,45,7,1,447.538382,447.538382,447.538382,447.538382,y
23,7,6.254,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,32.069,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,758.474,10,3.99,599.99,1965.92,1,3.99,3.99,3.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,3581.235,71,27.99,699,13655.29,2,99.9,99.9,199.8,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,8344.033,19,9.99,49.99,558.81,6,17.49,49.99,185.44,3.118534,y,'completely orderable',700,510,23,12,22,45,1,52.963719,52.963719,52.963719,52.963719,y
23,7,422.625,8,299.99,599.99,3899.92,1,499.99,499.99,499.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
23,7,536.569,5,6.99,9.99,43.95,1,8.99,8.99,8.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,0,3,99.99,169,398.98,3,99.99,169,398.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,200,200,200,200,n
23,7,1914.486,21,14.99,49.99,772.35,3,14.99,49.95,112.89,3.118534,y,'completely orderable',300,572,98,8,44,87,1,102.316605,102.316605,102.316605,102.316605,y
23,7,171.874,4,7.99,7.99,15.98,1,7.99,7.99,7.99,1,y,'completely orderable',300,546,3,1,26,102,0,0,0,0,0,n
23,7,602.193,43,3,29.99,622.47,3,3.99,29.99,48.97,1,y,'completely orderable',0,441,95,10,31,18,1,0,0,0,0,n
23,7,2244.703,58,9.99,24.99,717.3,12,9.99,24.99,219.8,3,n,'completely not determinable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,4.304202,4.304202,4.304202,4.304202,n
23,7,176.939,7,10,20,60,1,20,20,20,3.118534,desconhecido,desconhecido,300,335,76,1,21,43,0,0,0,0,0,n
23,7,22.297,3,6.99,6.99,20.97,1,6.99,6.99,6.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,2701.438,41,129.99,549.99,13639.59,1,279.99,279.99,279.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,6.969,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,3252.114,80,19.99,299.99,4028.76,4,29.99,49.99,139.96,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,855.281,25,9.99,49.99,629.55,9,9.99,49.99,261.87,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,2.25,2.25,2.25,2.25,y
23,7,1884.065,40,7,449.99,1313.64,2,8.99,29.99,38.98,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,54,54,54,54,y
23,7,83.364,12,24,34.95,342.75,3,24,34.95,82.95,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,26.645,26.645,26.645,26.645,n
23,7,5768.031,78,6.99,49.9,1377.3,11,14.99,39.9,228.13,3.118534,y,'completely orderable',700,514,13,24,35,388,1,0.891632,0.891632,0.891632,0.891632,y
23,7,335.888,13,19,19.99,258.88,1,19.99,19.99,19.99,3,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,55.62,3,29.99,29.99,59.98,1,29.99,29.99,29.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1391.411,46,9.97,44.99,712.24,2,9.97,9.97,19.94,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,3186.977,26,9.99,139.99,595.74,4,9.99,19.99,52.96,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,0,24,11,1,9.55102,9.55102,9.55102,9.55102,n
23,7,4817.934,134,5,179.95,7772.98,7,19.99,129.99,529.93,3.118534,y,'completely orderable',600,420,27,7,28,47,1,22.959184,22.959184,22.959184,22.959184,y
23,7,3386.009,187,3,1099.99,2387.69,20,3,29.99,148.97,3.118534,desconhecido,desconhecido,3000,563,171,16,50,7,1,16.537927,16.537927,16.537927,16.537927,y
23,7,672.827,4,24.99,299.99,624.97,1,24.99,24.99,24.99,3.118534,desconhecido,desconhecido,2500,567,223,18,42,5,0,0,0,0,0,n
23,7,265.999,4,34.99,129.99,364.96,1,129.99,129.99,129.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,616.49,15,39.99,189.99,719.93,2,39.99,99.99,139.98,5,y,'completely orderable',2100,567,80,8,38,75,1,324,324,324,324,y
23,7,283.082,4,9.99,14.99,44.96,1,9.99,9.99,9.99,3.118534,y,'completely orderable',4000,478,102,16,42,41,0,0,0,0,0,y
23,7,167.817,3,9.99,39.99,89.97,1,39.99,39.99,39.99,5,y,'completely orderable',600,70,92,0,40,585,0,0,0,0,0,y
23,7,213.886,19,14.99,17.99,272.85,1,15,15,15,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,985.198,23,9.99,1199,6001.9,4,14.99,1199,2032.98,1,y,'completely orderable',500,433,28,14,24,80,1,1.1875,1.1875,1.1875,1.1875,y
23,7,1640.458,17,3,35.95,165.93,3,7,17,33.99,3.118534,y,'completely orderable',500,422,6,5,23,6,1,0,0,0,0,y
23,7,4.471,2,599.99,599.99,599.99,2,599.99,599.99,599.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,487.103,25,12.95,54.99,627.73,4,12.95,54.99,159.92,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,137.0928,137.0928,137.0928,137.0928,n
23,7,782.393,42,14.99,99.99,1830.58,4,19.99,79.99,219.96,3.118534,desconhecido,desconhecido,1200,582,67,9,45,175,1,734.693878,734.693878,734.693878,734.693878,n
23,7,902.771,24,7.99,29.99,362.8,4,7.99,29.99,67.96,3.118534,y,'completely orderable',4000,80,38,0,52,42,1,0.888889,0.888889,0.888889,0.888889,y
23,7,4980.936,27,44.99,199.99,1925.55,2,59.99,59.99,119.98,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,3213.839,14,29.99,29.99,119.96,1,29.99,29.99,29.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,0,3,99.99,169,398.98,3,99.99,169,398.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,97.338,3,79.99,79.99,159.98,1,79.99,79.99,79.99,5,y,'completely orderable',300,436,1,0,26,9,0,0,0,0,0,y
23,7,58.162,1,49.99,49.99,49.99,1,49.99,49.99,49.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,140.343,7,1099.99,1099.99,2199.98,1,1099.99,1099.99,1099.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,64.053,2,13.99,13.99,27.98,1,13.99,13.99,13.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1057.4,29,15,109.99,320.95,3,15,15,45,3.118534,y,'completely orderable',300,70,11,0,21,7,1,0,0,0,0,y
23,7,518.729,6,9.99,29.99,109.97,1,15,15,15,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,874.423,9,34.99,79.99,264.95,1,34.99,34.99,34.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,2939.298,42,10,299.99,3356.31,5,29.99,219.99,391.88,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,7825,7825,7825,7825,n
23,7,1046.013,42,9.99,59.95,1273.57,5,14.99,59.95,184.79,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,2.429788,2.429788,2.429788,2.429788,n
23,7,67.647,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,4202.3,55,4.99,499.99,5276.51,13,9.99,159.99,585.88,3.118534,y,'completely orderable',300,553,95,5,33,308,1,1193.861589,1193.861589,1193.861589,1193.861589,y
23,7,604.469,34,7.99,34.99,495.09,4,9.95,34.99,76.88,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,105.0379,105.0379,105.0379,105.0379,n
23,7,1792.712,38,9.99,69.95,1103.42,4,9.99,19.99,53.96,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,3087.313,64,12.99,39.99,832.55,5,12.99,39.95,105.91,3.118534,y,'completely orderable',500,516,26,9,28,10,1,28.673469,28.673469,28.673469,28.673469,y
23,7,79.44,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1288.718,4,79.99,79.99,319.96,1,79.99,79.99,79.99,3.118534,y,'completely orderable',1500,469,84,10,42,42,0,0,0,0,0,y
23,7,137.408,3,169.99,169.99,339.98,1,169.99,169.99,169.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,3555.511,161,2.99,54.99,1293.8,1,13.99,13.99,13.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,4018.175,53,9.99,44.99,229.87,2,14.99,14.99,29.98,1,y,mixed,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,1074.846,42,3,34.99,434.6,9,5.99,34.99,114.91,5,y,'completely orderable',7000,537,297,7,50,50,1,0,0,0,0,y
23,7,1027.61,39,8.99,34.99,438.42,2,24.99,34.99,59.98,3.118534,y,'completely orderable',1300,80,71,0,33,43,1,9.876543,9.876543,9.876543,9.876543,y
23,7,1204.47,22,3.99,699,9452.84,4,3.99,499.99,1202.97,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,11157.188209,11157.188209,11157.188209,11157.188209,y
23,7,1617.347,37,39.99,349.99,4759.63,4,39.99,159.99,279.96,3.118534,y,'completely orderable',600,517,60,1,36,180,1,843.75,843.75,843.75,843.75,y
23,7,983.422,40,54.99,99.99,3009.32,2,79.95,89.99,169.94,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,3836.347,3,199.99,199.99,599.97,1,199.99,199.99,199.99,1,y,'completely orderable',1400,571,45,6,42,95,0,0,0,0,0,n
23,7,78.773,8,20,20,160,1,20,20,20,1,y,'completely orderable',2500,436,136,38,44,5,0,0,0,0,0,n
23,7,11101.241,62,9.99,349.99,4834.6,12,9.99,299.99,1189.88,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,158.503401,158.503401,158.503401,158.503401,n
23,7,26.9,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,2185.666,15,189.99,799.99,8419.85,1,599.99,599.99,599.99,3.118534,y,'completely orderable',800,430,13,9,29,10,0,0,0,0,0,y
23,7,1381.386,40,4.99,32.99,629.64,2,22.99,32.99,55.98,3.118534,desconhecido,desconhecido,600,447,20,22,25,13,1,25,25,25,25,n
23,7,2158.151,19,11.99,79.99,562.88,3,11.99,79.99,171.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,739.84,739.84,739.84,739.84,n
23,7,49.317,2,19.99,19.99,39.98,1,19.99,19.99,19.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,11.303,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,298.053,4,279.99,279.99,559.98,1,279.99,279.99,279.99,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
23,7,4391.162,16,34.99,59.99,704.84,2,34.99,34.99,69.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
23,7,1511.515,35,5.99,39.95,739.76,7,12,29.99,145.36,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,19.59743,19.59743,19.59743,19.59743,y
23,7,184.179,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,246.683,1,59.99,59.99,59.99,1,59.99,59.99,59.99,5,y,'completely orderable',4000,548,352,14,57,18,0,0,0,0,0,y
23,7,5.133,2,599.99,599.99,599.99,2,599.99,599.99,599.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,20.66,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1229.536,15,9.99,139.99,259.86,2,9.99,14.99,24.98,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,54.221,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1224.404,23,59.95,89.95,1588.9,1,59.95,59.95,59.95,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
23,7,1153.535,26,16.99,19.99,210.89,2,16.99,19.99,36.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
23,7,2520.046,6,199.99,199.99,1199.94,3,199.99,199.99,599.97,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
23,7,0,3,99.99,169,398.98,3,99.99,169,398.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,653.392,25,9.99,23.99,369.78,1,15.99,15.99,15.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,412.97,2,17.99,17.99,35.98,1,17.99,17.99,17.99,3.118534,y,'completely orderable',600,581,165,2,61,54,0,0,0,0,0,y
23,7,1236.944,41,19.99,559.99,2899.79,9,19.99,559.99,1059.92,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,326.530612,326.530612,326.530612,326.530612,y
23,7,393.219,8,9.99,24.99,120.93,1,9.99,9.99,9.99,1,y,desconhecido,4000,541,58,9,51,12,0,0,0,0,0,n
23,7,737.71,7,3.99,59.95,238.85,7,3.99,59.95,238.85,3.118534,y,'completely orderable',1400,493,52,7,55,10,1,88.472222,88.472222,88.472222,88.472222,y
23,7,510.659,5,261.99,399.99,1447.95,1,261.99,261.99,261.99,3.118534,desconhecido,desconhecido,4000,527,94,9,33,28,0,0,0,0,0,n
23,7,890.496,53,4.99,221.73,873.03,1,221.73,221.73,221.73,1,y,'completely orderable',1200,70,219,4,48,330,0,0,0,0,0,n
23,7,1025.602,18,12.99,27.99,349.22,1,19.99,19.99,19.99,1,y,desconhecido,300,568,1,1,49,22,0,0,0,0,0,n
23,7,312.939,8,9.99,9.99,39.96,1,9.99,9.99,9.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,3976.115,35,3.99,349.99,1209.68,9,3.99,349.99,497.92,3.118534,y,'completely orderable',300,504,58,1,30,405,1,115.976331,115.976331,115.976331,115.976331,y
23,7,48.958,4,39.99,39.99,159.96,1,39.99,39.99,39.99,3.118534,desconhecido,desconhecido,2400,498,134,19,71,40,0,0,0,0,0,n
23,7,143.753,8,3.99,59.99,367.84,3,3.99,59.99,123.93,3.118534,y,'completely orderable',4000,587,218,4,46,163,1,501.043456,501.043456,501.043456,501.043456,y
23,7,0,3,99.99,169,398.98,3,99.99,169,398.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,4.989,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,207.826,14,10,22.47,243.83,2,14.99,19.99,34.98,3.118534,desconhecido,desconhecido,800,566,55,29,33,16,1,0,0,0,0,n
23,7,88.231,4,9.99,9.99,39.96,1,9.99,9.99,9.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,3334.04,18,129.99,229.99,3678.83,2,219.99,219.99,439.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,127.971,3,299.99,379.99,1059.97,1,379.99,379.99,379.99,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1485.58,38,18.99,199.99,4457.24,3,18.99,199.99,358.93,2,y,'completely orderable',4100,555,199,11,42,15,1,3251.4048,3251.4048,3251.4048,3251.4048,n
23,7,2200.624,19,26.24,59.99,343.67,1,59.99,59.99,59.99,4,y,'completely orderable',800,554,4,4,44,45,0,0,0,0,0,n
23,7,942.493,24,4.99,499.99,1315.76,6,11.99,499.99,606.94,1,y,desconhecido,900,500,81,20,61,11,1,21212.16,21212.16,21212.16,21212.16,n
23,7,132.061,9,9.99,89.99,329.91,4,9.99,89.99,149.96,1,y,'completely orderable',2600,493,204,1,27,56,1,55.555556,55.555556,55.555556,55.555556,n
23,7,846.828,37,6,29.99,457.71,4,11.99,12.99,49.96,1,y,'completely orderable',600,532,221,4,38,350,1,0,0,0,0,n
23,7,1267.723,19,12.99,449.99,2212.93,1,399.99,399.99,399.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1019.006,15,8.99,22.95,222.81,3,8.99,19.99,48.97,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,8.591716,8.591716,8.591716,8.591716,y
23,7,1834.321,21,222,399.99,2203.94,1,269.99,269.99,269.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
23,7,1414.414,7,54.95,54.95,219.8,1,54.95,54.95,54.95,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1182.251,29,19.99,149.95,1604.59,2,19.99,89.99,109.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,1225,1225,1225,1225,n
23,7,984.596,3,399.99,399.99,1199.97,1,399.99,399.99,399.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
23,7,4265.623,23,9.99,49.99,750.77,4,9.99,49.99,119.96,3.118534,y,'completely orderable',1800,512,69,29,50,264,1,99.173554,99.173554,99.173554,99.173554,y
23,7,67.187,2,5,5,10,1,5,5,5,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,898.579,25,49.95,79.95,1139.7,1,69.99,69.99,69.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,1919.28,60,7,59.95,1511.54,4,14.99,39.96,105.9,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,3,3,3,3,n
23,7,29.086,2,129.99,129.99,259.98,1,129.99,129.99,129.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,9568.024,192,1,119.99,2601.4,15,3.99,29,208.86,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,8,8,8,8,n
23,7,33.742,9,5,5,45,1,5,5,5,3.118534,desconhecido,desconhecido,500,529,23,4,31,40,0,0,0,0,0,n
23,7,2756.606,142,4.99,69.99,2845.65,7,9.99,29.99,147.94,3.118534,desconhecido,desconhecido,300,495,12,10,38,17,1,3.281653,3.281653,3.281653,3.281653,y
23,7,1039.354,9,19.99,39.99,239.92,2,19.99,39.99,59.98,3.118534,y,'completely orderable',1000,614,67,4,37,97,1,0,0,0,0,y
23,7,587.134,2,1499,1499,2998,1,1499,1499,1499,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
23,7,3126.668,73,6.99,39.99,1183.2,21,6.99,39.99,341.75,3.118534,y,'completely orderable',5000,547,460,6,69,50,1,3.109375,3.109375,3.109375,3.109375,y
23,7,406.563,4,139.99,139.99,279.98,1,139.99,139.99,139.99,3.118534,y,'completely orderable',600,609,86,2,47,96,0,0,0,0,0,y
23,7,1108.11,9,49.99,2299.99,8159.91,2,59.99,2299.99,2359.98,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
23,7,485.976,5,679.99,679.99,1359.98,1,679.99,679.99,679.99,4,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,101.523,3,599,599,1198,1,599,599,599,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
23,7,11.993,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
23,7,1649.424,21,6.99,39.99,328.81,4,6.99,24.99,48.96,3.118534,desconhecido,desconhecido,2700,524,59,12,24,13,1,1.836735,1.836735,1.836735,1.836735,n
23,7,1781.438,52,12.99,49.99,946.58,10,12.99,49.99,229.9,3.118534,y,'completely orderable',2400,482,221,7,45,30,1,13.728395,13.728395,13.728395,13.728395,y
23,7,551.086,12,14.99,29.99,294.88,4,14.99,29.99,94.96,5,y,'completely orderable',7000,519,21,25,29,41,1,36,36,36,36,y
