@relation database_class_mode_unknown

@attribute startHour numeric
@attribute startWeekday numeric
@attribute duration numeric
@attribute cCount numeric
@attribute cMinPrice numeric
@attribute cMaxPrice numeric
@attribute cSumPrice numeric
@attribute bCount numeric
@attribute bMinPrice numeric
@attribute bMaxPrice numeric
@attribute bSumPrice numeric
@attribute bStep numeric
@attribute onlineStatus {y,desconhecido,n}
@attribute availability {'completely orderable',desconhecido,'mainly orderable','completely not orderable',mixed,'completely not determinable','mainly not orderable'}
@attribute customerNo string
@attribute maxVal numeric
@attribute accountLifetime numeric
@attribute payments numeric
@attribute age numeric
@attribute lastOrder numeric
@attribute rCount numeric
@attribute bMinPriceVariance numeric
@attribute bMaxPriceVariance numeric
@attribute bMeanVariance numeric
@attribute cMeanVariance numeric
@attribute order {y,n}

@data
22,7,6.915,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,319.44,2,159.99,159.99,319.98,1,159.99,159.99,159.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,1245.165,20,9.99,39.99,413.8,2,24.99,39.99,64.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,27.55102,27.55102,27.55102,27.55102,y
22,7,7268.393,78,3.99,34.99,1437.19,13,3.99,29.99,248.87,5,y,'completely orderable',26772,3200,67,11,49,151,1,91.662307,91.662307,91.662307,91.662307,y
22,7,146.946,6,9.99,34.99,134.94,2,9.99,34.99,44.98,1,y,mixed,26773,4000,123,14,43,9,1,0,0,0,0,n
22,7,2848.661,94,4.9,19.99,1106.6,8,9.99,12.99,94.93,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,1.171875,1.171875,1.171875,1.171875,n
22,7,1674.811,14,199.99,1199.99,7089.86,2,249.99,329.99,579.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,3163.576,46,4.99,119.99,1038.52,1,5,5,5,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,2991.248,108,7.99,49.99,2220.68,8,7.99,29.99,180.33,5,y,'completely orderable',26774,8500,67,11,35,353,1,32.657311,32.657311,32.657311,32.657311,y
22,7,7.504,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
22,7,2823.202,28,5,14.99,270.79,3,9.99,12.99,32.97,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,32.264,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,4.973,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,845.308,28,9.99,399.99,1084.74,3,9.99,49.99,74.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,1342.316,22,3.99,7.99,61.96,4,3.99,7.99,23.98,5,y,'completely orderable',26775,600,60,2,30,61,1,0.910816,0.910816,0.910816,0.910816,y
22,7,4377.144,72,11.99,99.99,1631.58,7,11.99,39.99,155.89,5,y,'completely orderable',26776,2500,220,9,44,52,1,2.544379,2.544379,2.544379,2.544379,y
22,7,497.27,16,10.99,999.99,1910.84,2,64.99,64.99,129.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,1247.807,7,29.99,59.99,339.93,1,59.99,59.99,59.99,5,y,'completely orderable',26777,600,85,2,48,21,0,0,0,0,0,y
22,7,91.989,2,49.99,49.99,99.98,1,49.99,49.99,49.99,1,y,'completely orderable',26778,600,36,7,21,23,0,0,0,0,0,n
22,7,1653.463,27,6.99,19.99,258.73,4,6.99,9.99,36.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,1.196676,1.196676,1.196676,1.196676,y
22,7,4.843,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,186.818,11,27.99,39.95,343.77,1,27.99,27.99,27.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,50.753,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,17.509,3,29.99,29.99,89.97,1,29.99,29.99,29.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,1888.166,36,12.99,49.99,896.68,5,12.99,39.95,108.91,5,y,'completely orderable',26779,800,202,11,44,9,1,0.395062,0.395062,0.395062,0.395062,y
22,7,2830.577,64,9.99,69.99,1612.98,12,9.99,69.99,291.88,5,y,'completely orderable',26780,2500,102,9,41,47,1,14.603175,14.603175,14.603175,14.603175,y
22,7,522.047,8,9.99,34.99,114.95,7,9.99,34.99,114.95,5,y,'completely orderable',26781,800,47,1,48,390,1,60.41307,60.41307,60.41307,60.41307,y
22,7,5.811,2,9.99,19.99,29.98,2,9.99,19.99,29.98,1,y,mixed,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,3964.086,11,99.99,99.99,299.97,1,99.99,99.99,99.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,113.545,9,2.99,19.99,54.93,3,2.99,19.99,25.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,3898.086,42,9.99,49.99,859.64,9,11.99,39.99,251.91,5,y,'completely orderable',26782,1500,86,9,32,42,1,15.39,15.39,15.39,15.39,y
22,7,18.394,1,99.99,99.99,99.99,1,99.99,99.99,99.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,982.793,12,24.99,79.99,404.89,1,24.99,24.99,24.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,103.032,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,1519.783,30,3.99,19.99,392.73,5,3.99,19.99,53.95,5,y,'completely orderable',26783,1000,11,13,28,7,1,8,8,8,8,y
22,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,183.987,5,16.99,39.99,124.95,5,16.99,39.99,124.95,5,y,'completely orderable',26784,8500,344,13,51,261,1,10.765432,10.765432,10.765432,10.765432,y
22,7,3398.711,16,15.95,99.99,872.85,3,99.99,99.99,299.97,5,y,'completely orderable',26785,1800,81,5,57,144,1,0,0,0,0,y
22,7,857.934,31,19.99,69.99,1102.47,0,?,?,?,5,y,'completely orderable',26786,800,39,15,32,69,0,0,0,0,0,n
22,7,3059.08,13,49.99,49.99,149.97,1,?,?,?,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,127.3,1,?,?,?,1,?,?,?,1,y,'completely not orderable',26787,1000,129,8,58,55,0,0,0,0,0,n
22,7,821.187,16,3.99,24.99,91.95,2,3.99,24.99,28.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,3630.564,178,5,39.99,3145.72,16,5,39.96,259.87,5,y,'completely orderable',26788,600,90,6,47,6,1,0.108025,0.108025,0.108025,0.108025,y
22,7,7782.982,26,9.99,99.99,491.83,3,9.99,39.99,62.97,5,y,'completely orderable',26789,1500,391,11,52,14,1,92.678201,92.678201,92.678201,92.678201,y
22,7,17.509,6,29.99,29.99,179.94,2,29.99,29.99,59.98,5,desconhecido,desconhecido,26790,800,118,7,51,71,1,0,0,0,0,n
22,7,320.007,6,15.99,549.99,1594.76,1,549.99,549.99,549.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,2805.876,29,9.99,329.99,1184.64,5,9.99,49.99,129.95,5,y,'completely orderable',26791,600,30,9,23,261,1,99.555556,99.555556,99.555556,99.555556,y
22,7,2630.763,34,3,119.99,871.84,4,9.99,19.99,65.96,5,desconhecido,desconhecido,26792,4000,173,3,49,106,1,18.75,18.75,18.75,18.75,n
22,7,1349.89,3,29.99,34.99,99.97,1,34.99,34.99,34.99,4,y,'completely orderable',26793,800,24,15,45,24,0,0,0,0,0,n
22,7,715.502,2,89.99,89.99,179.98,1,89.99,89.99,89.99,1,y,desconhecido,10956,2900,85,24,70,7,0,0,0,0,0,n
22,7,110.141,9,29.99,79.99,409.91,1,29.99,29.99,29.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,0,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,desconhecido,desconhecido,47,300,5,0,53,34,0,0,0,0,0,n
22,7,4198.809,122,7.99,79.99,4072.69,2,17.97,23.99,41.96,1,y,desconhecido,26794,600,56,17,42,14,1,5.391134,5.391134,5.391134,5.391134,n
22,7,1554.332,21,3,39.4,134.37,1,12.99,12.99,12.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,481.102,21,4,19.99,277.83,3,9.99,19.99,49.97,3,y,'completely orderable',26795,300,112,11,33,28,1,22.222222,22.222222,22.222222,22.222222,n
22,7,3617.489,11,3.99,69,269.93,2,3.99,15,18.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,26.9378,26.9378,26.9378,26.9378,n
22,7,893.895,16,7.49,19.99,225.84,2,7.49,19.99,27.48,5,desconhecido,desconhecido,26796,4000,292,7,50,119,1,39.0625,39.0625,39.0625,39.0625,n
22,7,4402.036,39,12.99,170,3084.09,4,44.99,120,334.93,1,y,'completely orderable',26797,1500,87,9,27,217,1,0,0,0,0,n
22,7,572.325,4,17.99,17.99,53.97,1,17.99,17.99,17.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,1594.27,23,15.95,999,5023.49,5,24.99,999,2292.93,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,503.601783,503.601783,503.601783,503.601783,y
22,7,1494.251,13,9.99,29.99,149.89,4,9.99,29.99,59.96,5,y,'completely orderable',26798,2900,151,10,44,25,1,0,0,0,0,y
22,7,1618.461,26,3.99,49.95,498.72,2,3.99,14.99,18.98,5,y,'completely orderable',26799,600,133,2,49,69,1,26.888889,26.888889,26.888889,26.888889,y
22,7,1615.654,4,449.99,599.99,2047.98,1,499,499,499,5,y,'completely orderable',26800,300,9,0,61,302,0,0,0,0,0,y
22,7,0,1,47.99,47.99,47.99,1,47.99,47.99,47.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,3868.06,142,3.99,99.99,2519.53,30,6.99,29.99,444.71,1,y,desconhecido,26801,300,1,0,29,41,1,0,0,0,0,y
22,7,1853.536,6,12.99,19.99,78.95,2,12.99,19.99,32.98,1,y,desconhecido,26539,3000,213,19,52,21,1,0,0,0,0,n
22,7,276.404,6,26.99,27.99,109.96,2,26.99,27.99,54.98,5,y,'completely orderable',26802,1000,75,9,36,50,1,0,0,0,0,y
22,7,693.006,6,49.99,49.99,299.94,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,33.135,2,3.99,3.99,7.98,1,3.99,3.99,3.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,86.516,3,62.99,62.99,125.98,1,62.99,62.99,62.99,5,y,'completely orderable',26803,800,31,9,22,83,0,0,0,0,0,y
22,7,3813.94,49,6,14.99,444.75,6,6,9.99,49.97,5,y,'completely orderable',26804,600,55,1,46,62,1,0.109375,0.109375,0.109375,0.109375,y
22,7,1267.823,36,17.99,120,1949.12,2,22.9,29.9,52.8,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,12.25,12.25,12.25,12.25,n
22,7,809.682,34,19.99,499.99,2059.66,4,19.99,199.99,439.96,5,y,'completely orderable',26805,1700,179,11,48,16,1,0,0,0,0,y
22,7,716.425,38,29.95,54.99,1964.3,6,49.95,54.99,304.82,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,212.226,7,9.99,19.99,109.93,2,9.99,19.99,29.98,5,desconhecido,desconhecido,26806,200,192,13,53,19,1,25,25,25,25,n
22,7,0,0,?,?,?,0,?,?,?,1,y,'completely not orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,2281.325,39,7.99,499.99,5813.61,3,219.99,449.99,949.97,5,desconhecido,desconhecido,26807,600,5,0,33,19,1,8420.408163,8420.408163,8420.408163,8420.408163,y
22,7,2696.181,88,19.95,79.99,3157.3,7,19.99,59.95,312.77,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,379.230394,379.230394,379.230394,379.230394,y
22,7,3455.268,38,9.99,59.95,982.47,6,9.99,29.99,104.94,5,y,'completely orderable',26808,600,8,1,27,265,1,3.982222,3.982222,3.982222,3.982222,y
22,7,934.964,3,39.99,39.99,119.97,1,39.99,39.99,39.99,5,y,'completely orderable',26809,1000,122,0,53,18,0,0,0,0,0,y
22,7,831.006,54,9.99,149.95,2439.15,13,9.99,99.99,447.83,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,15.673469,15.673469,15.673469,15.673469,n
22,7,140.017,10,30,30,300,1,30,30,30,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,899.276,9,399.99,1499,11591.99,2,1499,1499,2998,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,40.403,3,99.99,99.99,299.97,1,99.99,99.99,99.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,2946.437,77,4.99,49.99,1468.28,5,9.99,34.99,81.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,1324.9,19,79.99,269.99,3039.81,2,149.99,159.99,309.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,25,25,25,25,n
22,7,1875.097,8,19.99,49.99,109.96,1,19.99,19.99,19.99,1,y,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,140.454,3,129.99,129.99,259.98,1,129.99,129.99,129.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,7.665,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,1225.461,22,199.99,329.99,5179.78,2,199.99,249.99,449.98,1,y,desconhecido,26810,4000,71,10,38,4,1,0,0,0,0,y
22,7,2797.015,6,349.99,349.99,2099.94,1,349.99,349.99,349.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,25.441,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
22,7,172.409,5,74.99,74.99,149.98,1,74.99,74.99,74.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,200,200,200,200,n
22,7,95.777,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,8.558,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
22,7,876.385,27,6.99,89.99,444.66,13,6.99,89.99,266.83,5,y,'completely orderable',26679,4000,223,13,42,11,1,7.909091,7.909091,7.909091,7.909091,y
22,7,2625.079,65,5,55,2246.59,8,25.99,55,340.94,5,y,'completely orderable',26811,600,14,5,25,143,1,0,0,0,0,y
22,7,910.497,38,1.99,29.99,403.84,3,14.99,29.99,69.97,5,y,'completely orderable',26812,1400,214,4,61,27,1,30.859375,30.859375,30.859375,30.859375,y
22,7,187.816,4,12.99,12.99,51.96,1,12.99,12.99,12.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,4105.823,50,89.99,699.99,17339.66,2,599.99,599.99,1199.98,1,y,'completely not orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,2140.358,71,9.99,54.99,1390.27,4,9.99,29.95,80.88,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,337.952,5,19.99,25.2,105.17,2,19.99,19.99,39.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,2527.973,35,9.99,59.99,689.34,2,9.99,19.99,29.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,25,25,25,25,n
22,7,2642.031,48,6.99,39.99,794.51,7,8.99,29.99,125.93,5,y,'completely orderable',26813,1500,219,7,42,12,1,17.7,17.7,17.7,17.7,y
22,7,4324.426,84,6.99,149.99,3861.09,1,79.99,79.99,79.99,5,y,'completely orderable',26814,500,1,1,40,44,0,0,0,0,0,y
22,7,1803.446,22,9.99,25.2,321.05,5,9.99,25.2,65.16,5,y,'completely orderable',26815,4000,213,18,42,30,1,0,0,0,0,y
22,7,4927.042,4,749,749,2247,1,749,749,749,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,823.178,17,9.99,29.99,302.83,7,9.99,29.99,135.93,5,y,'completely orderable',26816,900,481,3,40,313,1,6,6,6,6,y
22,7,46.547,3,19.99,19.99,59.97,1,19.99,19.99,19.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,7.375,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,476.993,14,3.99,79.99,387.62,14,3.99,79.99,387.62,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,183.562267,183.562267,183.562267,183.562267,y
22,7,7.068,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
22,7,174.489,4,22.99,22.99,45.98,1,22.99,22.99,22.99,5,y,'completely orderable',26817,1000,79,14,49,19,0,0,0,0,0,y
22,7,369.084,9,9.99,59.99,279.91,2,9.99,29.99,39.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,100,100,100,100,n
22,7,1453.768,7,9.99,39.99,154.93,1,24.99,24.99,24.99,5,y,'completely orderable',26818,1400,70,14,24,22,0,0,0,0,0,y
22,7,2953.411,2,469.99,469.99,939.98,1,469.99,469.99,469.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,377.853,8,49.99,99.99,699.92,3,49.99,99.99,249.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,468.75,468.75,468.75,468.75,n
22,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,123.058,2,79.99,79.99,159.98,1,79.99,79.99,79.99,1,y,'completely not orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,3876.781,121,2.5,89.99,1332.02,15,7.95,34.99,242.69,5,y,'completely orderable',26819,1000,195,7,46,36,1,3.10076,3.10076,3.10076,3.10076,y
22,7,909.156,11,12.99,99.99,427.9,10,12.99,99.99,427.9,5,y,'completely orderable',26820,4000,79,17,52,25,1,40.359862,40.359862,40.359862,40.359862,y
22,7,1497.832,93,3,59.99,1004.63,6,5,49.99,88.94,5,y,'completely orderable',26821,4000,222,17,39,6,1,0,0,0,0,y
22,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,6.327,2,3.99,3.99,7.98,1,3.99,3.99,3.99,5,desconhecido,desconhecido,26822,4000,158,7,35,15,0,0,0,0,0,n
22,7,1597.268,28,9.99,59.99,359.82,8,9.99,19.99,139.92,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,2.938476,2.938476,2.938476,2.938476,n
22,7,1077.655,3,29.99,29.99,59.98,1,29.99,29.99,29.99,5,y,'completely orderable',26823,4000,79,3,45,45,0,0,0,0,0,y
22,7,285.549,7,3.99,29.99,101.93,7,3.99,29.99,101.93,5,y,'completely orderable',26824,800,67,8,46,13,1,3.24,3.24,3.24,3.24,y
22,7,1113.431,69,4.99,19.99,747.34,2,9.99,14.99,24.98,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,733.234,14,27.85,44.99,297.77,3,29.99,44.99,104.97,4,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,617.165,15,9.99,19.99,239.85,5,9.99,19.99,79.95,5,y,'completely orderable',26825,300,79,2,38,266,1,17.751479,17.751479,17.751479,17.751479,y
22,7,205.398,8,9.99,12.99,71.94,3,9.99,12.99,35.97,5,y,'completely orderable',23422,1800,220,11,38,95,1,0,0,0,0,y
22,7,121.528,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,1527.924,33,9.95,59.95,214.68,3,9.95,22.49,47.39,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,9231.967,72,7,89.95,2459.53,4,9.99,39.99,104.96,5,y,'completely orderable',26826,600,39,1,32,18,1,0,0,0,0,y
22,7,259.164,4,3.99,29.99,79.96,4,3.99,29.99,79.96,5,y,'completely orderable',26827,4000,223,24,51,21,1,29.387755,29.387755,29.387755,29.387755,y
22,7,1728.317,23,14.99,39.99,664.77,1,24.99,24.99,24.99,3,y,'completely orderable',26828,300,1,0,21,58,0,0,0,0,0,n
22,7,496.18,8,12.99,22.99,58.97,1,22.99,22.99,22.99,5,desconhecido,desconhecido,26829,2800,84,11,33,80,0,0,0,0,0,n
22,7,239.138,5,12.99,14.99,72.95,1,14.99,14.99,14.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
22,7,852.496,6,9.99,24.99,104.94,1,24.99,24.99,24.99,5,y,'completely orderable',26830,500,4,5,62,70,0,0,0,0,0,y
22,7,1802.487,23,3.99,29.99,307.82,7,3.99,29.99,94.95,5,desconhecido,desconhecido,26831,600,37,2,43,10,1,0,0,0,0,n
22,7,2462.293,51,12.99,59.95,360.85,5,29.99,49.99,194.95,5,y,'completely orderable',26832,4000,116,2,54,200,1,0,0,0,0,y
22,7,1714.557,32,17.99,129.99,2396.68,6,17.99,99.99,251.94,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
22,7,245.162,8,6.99,12.99,73.92,3,6.99,9.99,26.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,2220.876,3,9.99,9.99,29.97,2,9.99,9.99,19.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,1724.047,28,5.99,12.99,181.91,4,9.99,12.99,42.98,5,y,'completely orderable',26833,4000,221,10,46,72,1,0,0,0,0,y
22,7,289.924,3,329.99,329.99,659.98,1,329.99,329.99,329.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,602.801,17,39.99,84.99,929.85,2,39.99,59.99,99.98,1,y,'completely orderable',26834,600,5,0,25,10,1,0,0,0,0,n
22,7,3794.148,37,3,67.21,895.96,5,10,19.99,74.97,5,y,'completely orderable',26835,600,12,2,35,257,1,1.182755,1.182755,1.182755,1.182755,y
22,7,559.744,76,1,10,427,10,1,10,28,1,y,'completely not orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,33.361,2,24.99,24.99,49.98,1,24.99,24.99,24.99,5,desconhecido,desconhecido,21027,800,27,15,46,5,0,0,0,0,0,n
22,7,2578.82,92,3,64.99,1177.31,11,7.99,24.99,180.89,5,y,'completely orderable',26836,300,2,1,54,80,1,0.32,0.32,0.32,0.32,y
22,7,8279.246,70,2.99,21.95,623.22,13,2.99,9.99,92.89,5,y,'completely orderable',26837,3000,215,7,42,209,1,0.166352,0.166352,0.166352,0.166352,y
22,7,1991.465,29,3.99,16.8,268.33,4,5.99,15.99,44.96,5,y,'completely orderable',26838,300,156,13,35,89,1,8.469136,8.469136,8.469136,8.469136,y
22,7,169.246,4,19.95,299.99,359.84,1,19.95,19.95,19.95,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,4084.825,27,16.99,69.95,537.94,2,24.99,67.21,92.2,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,247.573389,247.573389,247.573389,247.573389,n
22,7,9.34,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,2778.741,62,0,799.99,4093.27,2,34.99,39.99,74.98,5,y,'completely orderable',26839,800,56,10,25,13,1,0,0,0,0,y
22,7,1104.077,67,7.99,29.99,844.06,5,9.95,9.99,49.91,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0.000356,0.000356,0.000356,0.000356,n
22,7,2808.601,37,3,49.99,312.93,2,10,11.99,21.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.48491,0.48491,0.48491,0.48491,n
22,7,897.679,15,9.99,14.99,129.88,3,9.99,14.99,34.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,5469.082,59,3,39.99,861.38,2,19.95,29.99,49.94,5,n,'completely orderable',26840,4000,221,3,49,58,1,8.330711,8.330711,8.330711,8.330711,y
22,7,1212.689,26,17.99,199.95,969.73,3,17.99,99.99,157.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
22,7,1440.133,26,129.99,349.99,6539.74,5,249.99,349.99,1649.95,1,y,desconhecido,26841,2500,203,5,48,10,1,0,0,0,0,n
22,7,1253.584,13,37.99,64.99,508.9,1,49.99,49.99,49.99,5,y,'completely orderable',26842,2600,76,23,35,13,0,0,0,0,0,y
22,7,1428.488,16,49.99,99.99,993.87,1,79.99,79.99,79.99,1,y,'completely orderable',26747,4000,194,20,56,9,0,0,0,0,0,n
22,7,3663.922,65,3.99,49.99,1017.34,5,3.99,19.99,66.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,27.0336,27.0336,27.0336,27.0336,y
22,7,9.983,2,19.99,19.99,39.98,1,19.99,19.99,19.99,5,desconhecido,desconhecido,26843,2500,359,14,54,6,0,0,0,0,0,n
22,7,5414.055,85,19.9,79.99,3992.89,5,19.99,59.99,249.68,1,y,'completely orderable',26844,2500,232,18,57,18,1,0,0,0,0,n
22,7,153.821,9,179.99,1049.99,3879.93,1,199.99,199.99,199.99,5,desconhecido,desconhecido,26845,1500,218,10,37,22,0,0,0,0,0,n
22,7,53.993,7,64.95,99.95,364.8,1,99.95,99.95,99.95,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
22,7,269.229,10,22.99,299.99,1268.93,2,22.99,299.99,322.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,9395.387755,9395.387755,9395.387755,9395.387755,y
22,7,2388.989,60,3,29.99,814.53,28,3,29.99,351.78,1,y,'completely orderable',26846,4000,246,0,46,226,1,56.986793,56.986793,56.986793,56.986793,y
22,7,222.29,2,29.99,59.95,89.94,2,29.99,59.95,89.94,5,y,'completely orderable',26847,600,223,3,47,25,1,88.65201,88.65201,88.65201,88.65201,y
22,7,7480.438,31,3.99,59.95,529.82,8,3.99,17.99,95.88,5,y,'completely orderable',26848,3000,210,17,41,7,1,13.802544,13.802544,13.802544,13.802544,y
